what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348776738429
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348776793647
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1348776803240
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348776803537
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348776803709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348776809693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348776831881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348776850287
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1348776853552
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348776853818
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348776872036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348776885067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348776929645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348776929661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348776930004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777057300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348777099252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777100408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777100408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777100518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777111393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348777115221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777159736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777160314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777160845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777161142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777161470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777164236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777172329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777172814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777173158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348777173548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348777203548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348777205735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348777207907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348777223094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348777232251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348777239891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348777242157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348777245235
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348777250657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777253844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777254110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348777255969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777266734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777266734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777266750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777293015
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348777293672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777301812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777340702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777346046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777346062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777346062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777358811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777362843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777362858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777362952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777375655
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348777380014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777393733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777393748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777393842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777416483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777417545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777419514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777498153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777523591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777523591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777523669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777676464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777697026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777697026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777697104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777719416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348777741619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348777758806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777762619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777762619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777762978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777781353
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348777782025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777804399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777804399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777804493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777821243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777823149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777868899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777899414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777899429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777899492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777905773
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348777908929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777919148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777919148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777919210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348777966350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778016881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778016881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778016959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778021178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778047162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778050178
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348778065834
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348778071896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348778074693
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348778091755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348778093411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348778094427
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348778131083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348778200676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778201519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778240863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348778256972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348778262097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778266300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778266519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348778272315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348778274581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778277800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778277956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348778287190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778288815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778303877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778309987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778310002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778310049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778487750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778491531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778491531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778491609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348778495812
