what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348674994813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348674995766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348674996282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348675023047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675024329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675024329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675024407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675051203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675052938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675091500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348675100640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675101531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675101531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675101578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675105890
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348675112687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675113577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675113577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675113656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675119593
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348675127749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348675136296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675137265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675137265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675137327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675318231
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348675319090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675384355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675384355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675384449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675476135
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348675488838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675543431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675551697
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348675551853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348675565540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675566368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675566384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675566415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675591884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675597040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677790106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677793371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677793387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677793434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677794652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677798543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677798543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677798652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677834183
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348677835980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348677856074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677869995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677869995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677870089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677879495
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348677881776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677907885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677907885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677907963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677945838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348677955135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677956307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678026478
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348678043462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348678072086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678072852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678072868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678072899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678208100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678211069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678328536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348678330817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678348223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678348223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678348286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678462503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348678465316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678466050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678466066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678466128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678537596
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348678541127
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1348678560299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678665469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678701031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678703047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678766484
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348678769890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678781609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678840014
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348678855092
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1348678875201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678911810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678911841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678911904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678962450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679023637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679023684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679023730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679033637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679047168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679053699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679067058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679069730
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348679079980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679093651
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348679095089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679120104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348679123479
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348679148057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679162338
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348679164697
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348679245712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679299164
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348679300289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679302727
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348679383882
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348679385929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679388007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679389460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679399960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679399976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679400038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679722753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679810845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679811658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679811658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679811689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679836642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679843720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679844736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679869063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679875095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679876751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679955172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679959968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679961484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680025358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348680030639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680031280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680138982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348680154075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680155122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680155138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680155185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680218356
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1348680247371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680272980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680272996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680273043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680315667
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1348680366698
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1348680366838
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1348680387526
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1348680391463
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348680391635
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1348680391635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348680399963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680400682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680400682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680400760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680712146
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348680713803
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348680716396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680727646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680727646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680727724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680747240
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348680816801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348680827895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348680829520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348680830817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348680844067
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348680845051
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348680851176
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348680858879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680868113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680868113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680868176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681074939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681152234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681152250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681152328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681159406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681163984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348681176015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681195625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681195625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681195703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681199859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348681278733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1348681339310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681346451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348681348685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681364279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1348681386935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681390966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348681409778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348681413153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681427981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348681448512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681461168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348681465965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681482511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681494324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348681494402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348681496964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348681544651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348681610088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681621166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348681628353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348681630681
