what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683088788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348683108881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348683111272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348683121647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348683123584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348683125084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348683134225
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348683159803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348683183849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683191318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683191318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683191646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683196052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683211536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683211614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348683241426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348683244864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683250317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683250473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348683270785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348683276535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348683283973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348683286270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348683288285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683290926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683323191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683326597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683326613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683326675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683328378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683347003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683347128
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348683357034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683367722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683381159
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348683396112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683447955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683500048
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348683500079
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348683519876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683534001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683542251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683544548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683544548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683544641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683571860
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1348683575469
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1348683579203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683591328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683596547
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1348683596625
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683596656
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683615328
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1348683617515
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1348683617719
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683619719
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683621734
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683623687
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683624468
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683626031
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1348683626125
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1348683626203
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683626875
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1348683627937
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1348683628578
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1348683639031
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348683639062
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348683661734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348683675562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348683685171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683686608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683686608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683686671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683795482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683837544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683837559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348683837622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348684038776
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348684048494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348684063400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348684064369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685083262
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685095403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685098934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685098934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685099012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685101106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685101950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685101965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685102293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685136371
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685139824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685169324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685174761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685174839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685179370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685179433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348685186558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348685187948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348685188120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348685188261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685196058
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348685201198
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685212354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685226901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685228557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685246854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685249151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685259198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685304947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685306900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685347931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685352134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685371009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685425820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685425820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685425914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685427008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685427195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685438820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685457304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685466429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685466429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685466507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685474726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685476413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685478773
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685494038
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685506694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685512601
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685513444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685516429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685524132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685533257
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685572662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685591725
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685592646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685594803
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685617130
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685622037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685625412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685627802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685633365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685635208
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348685649833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685651599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685651802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685655364
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685659333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348685748379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685749566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685755176
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685791597
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685795675
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685807144
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685816831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685841190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685841284
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685891439
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348685902111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685918455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685938986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685946251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685946439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348685949704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348685952345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685964735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348685964954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348685979095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348686000016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348686000016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348686000110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348686002329
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348686013844
